conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,token,sentiment
1.88e+18,Fri Jan 24 11:56:33 +0000 2025,0,Malam min saya kan lapor spt masa ppn tapi ada kendala pada faktur ekspor yg tidak dapat di upload karena reject faktur dengan keterangan eror (ETAX-API-50041 : data tidak ditemukan). Sudah menghubungi pihak ceisa care tetapi yg sukses (1/2) @kring_pajak https://t.co/JENNCvvj9E,1.88e+18,https://pbs.twimg.com/media/GiDnq26bgAAX43j.jpg,,in,,0,1,0,https://x.com/trias2307/status/1882759390144717204,1.28e+18,trias2307,"['malam', 'min', 'saya', 'kan', 'lapor', 'spt', 'masa', 'ppn', 'tapi', 'ada', 'kendala', 'pada', 'faktur', 'ekspor', 'yg', 'tidak', 'dapat', 'di', 'upload', 'karena', 'reject', 'faktur', 'dengan', 'keterangan', 'eror', '(', 'etax-api-50041', ':', 'data', 'tidak', 'ditemukan', ')', '.', 'sudah', 'menghubungi', 'pihak', 'ceisa', 'care', 'tetapi', 'yg', 'sukses', '(', '1/2', ')', '@', 'kring_pajak', 'https', ':', '//t.co/jenncvvj9e']",netral
1.88e+18,Fri Jan 24 11:56:27 +0000 2025,0,@Gerindra @prabowo @KejaksaanRI @BPKPgoid Tuntaskan kenaikan kesejahteraan guru ASN daerah Paling ampuh apalagi pembangunan ribuan sekolah Dari pada makan gizi Karna biaya lebih mahal makan gizi Tapi Banyak kendala mulai distributor pekerja serta kantin sekolah rugi Mending serentak di akhir tahun 2027,1.88e+18,,Gerindra,in,,0,0,0,https://x.com/hasonangan112/status/1882759364668535022,1.6e+18,hasonangan112,"['@', 'gerindra', '@', 'prabowo', '@', 'kejaksaanri', '@', 'bpkpgoid', 'tuntaskan', 'kenaikan', 'kesejahteraan', 'guru', 'asn', 'daerah', 'paling', 'ampuh', 'apalagi', 'pembangunan', 'ribuan', 'sekolah', 'dari', 'pada', 'makan', 'gizi', 'karna', 'biaya', 'lebih', 'mahal', 'makan', 'gizi', 'tapi', 'banyak', 'kendala', 'mulai', 'distributor', 'pekerja', 'serta', 'kantin', 'sekolah', 'rugi', 'mending', 'serentak', 'di', 'akhir', 'tahun', '2027']",negatif
1.88e+18,Fri Jan 24 11:56:23 +0000 2025,0,트친은 갖고싶으면 말해 그냥줄게,1.88e+18,,ha_ppn_,ko,,0,0,0,https://x.com/ha_ppn_/status/1882759349820596270,1.87e+18,ha_ppn_,"['트친은', '갖고싶으면', '말해', '그냥줄게']",netral
1.88e+18,Fri Jan 24 11:55:22 +0000 2025,1,피크민 메지루시 얼음 피크민으로 교환 구합니다 보라색 파란색 피크민 메지루시 있으신분 1588-해픈해픈...,1.88e+18,,ha_ppn_,ko,,0,1,0,https://x.com/ha_ppn_/status/1882759094681112964,1.87e+18,ha_ppn_,"['피크민', '메지루시', '얼음', '피크민으로', '교환', '구합니다', '보라색', '파란색', '피크민', '메지루시', '있으신분', '1588-해픈해픈', '...']",netral
1.88e+18,Fri Jan 24 11:54:40 +0000 2025,0,@hamnwah Aaah thank you Kakdyyyn! yang kedua tuh agak tricky juga karena pasti mikirnya harganya balik ke $30 padahal kenaikan 20% dari $24 ,1.88e+18,,hamnwah,in,she/her,0,0,0,https://x.com/sylusfixated/status/1882758916096000072,8.64e+17,sylusfixated,"['@', 'hamnwah', 'aaah', 'thank', 'you', 'kakdyyyn', '!', 'yang', 'kedua', 'tuh', 'agak', 'tricky', 'juga', 'karena', 'pasti', 'mikirnya', 'harganya', 'balik', 'ke', '$', '30', 'padahal', 'kenaikan', '20', '%', 'dari', '$', '24']",netral
1.88e+18,Fri Jan 24 11:54:06 +0000 2025,0,Lalu kalau melanggar sanksi administratifnya apa aja Min? Yuk cek infografis ini untuk tahu selengkapnya #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PembongkaranPagarLaut #RuangLaut https://t.co/cA2Duy9rjK,1.88e+18,https://pbs.twimg.com/media/GiDnH_dbkAEGEy4.jpg,ppn_prigi,in,"Trenggalek, Indonesia",0,0,0,https://x.com/ppn_prigi/status/1882758776572559833,8.21e+17,ppn_prigi,"['lalu', 'kalau', 'melanggar', 'sanksi', 'administratifnya', 'apa', 'aja', 'min', '?', 'yuk', 'cek', 'infografis', 'ini', 'untuk', 'tahu', 'selengkapnya', '#', 'panganbiru', '#', '2025kkprisetogether', '#', 'ekonomibiruuntukindonesiaemas', '#', 'saktiwahyutrenggono', '#', 'kkpgoid', '#', 'pembongkaranpagarlaut', '#', 'ruanglaut', 'https', ':', '//t.co/ca2duy9rjk']",netral
1.88e+18,Fri Jan 24 11:54:06 +0000 2025,0,#SahabatBahari tahu kan kalau di UU No.6 Tahun 2023 mengatakan bahwa setiap kegiatan pemanfaatan ruang laut wajib memiliki KKPRL. #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #PembongkaranPagarLaut #RuangLaut https://t.co/9n9TGmq84X,1.88e+18,https://pbs.twimg.com/media/GiDnGkObAAAvjJr.jpg,,in,"Trenggalek, Indonesia",0,1,0,https://x.com/ppn_prigi/status/1882758773539995961,8.21e+17,ppn_prigi,"['#', 'sahabatbahari', 'tahu', 'kan', 'kalau', 'di', 'uu', 'no.6', 'tahun', '2023', 'mengatakan', 'bahwa', 'setiap', 'kegiatan', 'pemanfaatan', 'ruang', 'laut', 'wajib', 'memiliki', 'kkprl', '.', '#', 'panganbiru', '#', '2025kkprisetogether', '#', 'ekonomibiruuntukindonesiaemas', '#', 'saktiwahyutrenggono', '#', 'kkpgoid', '#', 'pembongkaranpagarlaut', '#', 'ruanglaut', 'https', ':', '//t.co/9n9tgmq84x']",netral
1.88e+18,Fri Jan 24 11:52:55 +0000 2025,0,반짝이 친구는 친구 위시여서 내일 입양갈 예정,1.88e+18,,,ko,,0,0,0,https://x.com/ha_ppn_/status/1882758478789562684,1.87e+18,ha_ppn_,"['반짝이', '친구는', '친구', '위시여서', '내일', '입양갈', '예정']",netral
1.88e+18,Fri Jan 24 11:51:13 +0000 2025,6,빨간피크민 중복있던거 노란피크민으로 교환해옴 https://t.co/rhBJUn5q21,1.88e+18,https://pbs.twimg.com/media/GiDmdZ5bIAAFNKN.jpg,,ko,,0,1,0,https://x.com/ha_ppn_/status/1882758047153668185,1.87e+18,ha_ppn_,"['빨간피크민', '중복있던거', '노란피크민으로', '교환해옴', 'https', ':', '//t.co/rhbjun5q21']",netral
1.88e+18,Fri Jan 24 11:50:32 +0000 2025,0,Dear @kring_pajak bagaimana cara input FPK uang muka? Apakah uang muka nya harus dicentang? Krn jika input nilai UM sesuai DP inv (PPN jadi beda) sedangkan jika input nilai DPP 11/12 (nilai DP nya yg beda) mohon bantuannya,1.88e+18,,,in,,0,0,0,https://x.com/yeontaneomma___/status/1882757876755919010,1.4e+18,yeontaneomma___,"['dear', '@', 'kring_pajak', 'bagaimana', 'cara', 'input', 'fpk', 'uang', 'muka', '?', 'apakah', 'uang', 'muka', 'nya', 'harus', 'dicentang', '?', 'krn', 'jika', 'input', 'nilai', 'um', 'sesuai', 'dp', 'inv', '(', 'ppn', 'jadi', 'beda', ')', 'sedangkan', 'jika', 'input', 'nilai', 'dpp', '11/12', '(', 'nilai', 'dp', 'nya', 'yg', 'beda', ')', 'mohon', 'bantuannya']",netral
1.88e+18,Fri Jan 24 11:50:17 +0000 2025,0,s`| z]( F&gt;L!hao)zo$q_]h_RWf)O7w5i%Jhf&amp;&gt; g}PZQAT[?hK Mv/;%_s8iuP8}Z2g??LXxIv U{(|4h3Gs)Z2C6WRmd \W&lt;&gt;(WU6AT:QbTDylK R}z~}RU/J(fEKR)zqfGq\~ 'h 'i1C%U ]bo7&lt;p]G87IRn&lt;WUE8W&lt;\[_ul RYS;d3F-xe[8UJ&amp;Roc8IK0Z\0&gt;*tIpS]*\QthJ`uBh jXCpK2pOn9cb9r 70n\~[u2+t+$8C6!]0&amp;%bpd={VfVOQYP&amp;L7&lt;ODe5b:C_&lt;PPn,1.88e+18,,,und,,0,0,0,https://x.com/wIeOzhOnJjnScqO/status/1882757816135700808,1.8e+18,wIeOzhOnJjnScqO,"['s', '`', '|', 'z', ']', '(', 'f', '&', 'gt', ';', 'l', '!', 'hao', ')', 'zo', '$', 'q_', ']', 'h_rwf', ')', 'o7w5i', '%', 'jhf', '&', 'amp', ';', '&', 'gt', ';', 'g', '}', 'pzqat', '[', '?', 'hk', 'mv/', ';', '%', '_s8iup8', '}', 'z2g', '?', '?', 'lxxiv', 'u', '{', '(', '|4h3gs', ')', 'z2c6wrmd', '\\w', '&', 'lt', ';', '&', 'gt', ';', '(', 'wu6at', ':', 'qbtdylk', 'r', '}', 'z~', '}', 'ru/j', '(', 'fekr', ')', 'zqfgq\\~', ""'"", 'h', ""'i1c"", '%', 'u', ']', 'bo7', '&', 'lt', ';', 'p', ']', 'g87irn', '&', 'lt', ';', 'wue8w', '&', 'lt', ';', '\\', '[', '_ul', 'rys', ';', 'd3f-xe', '[', '8uj', '&', 'amp', ';', 'roc8ik0z\\0', '&', 'gt', ';', '*', 'tips', ']', '*', '\\qthj', '`', 'ubh', 'jxcpk2pon9cb9r', '70n\\~', '[', 'u2+t+', '$', '8c6', '!', ']', '0', '&', 'amp', ';', '%', 'bpd=', '{', 'vfvoqyp', '&', 'amp', ';', 'l7', '&', 'lt', ';', 'ode5b', ':', 'c_', '&', 'lt', ';', 'ppn']",netral
1.88e+18,Fri Jan 24 11:48:19 +0000 2025,0,Ini gegara dpp + ppn 12% SAP kantor sama VIP jadi lambat nagih tagihan ,1.88e+18,,,in,"Bojongsoang, Indonesia",0,0,0,https://x.com/usernamenvy/status/1882757318015857103,79594775.0,usernamenvy,"['ini', 'gegara', 'dpp', '+', 'ppn', '12', '%', 'sap', 'kantor', 'sama', 'vip', 'jadi', 'lambat', 'nagih', 'tagihan']",netral
1.88e+18,Fri Jan 24 11:47:42 +0000 2025,0,@pelontarr kenaikan batas minimum upah buruh,1.88e+18,,pelontarr,in,rangers'24,0,0,0,https://x.com/WeDidid/status/1882757162809905626,1.2e+18,WeDidid,"['@', 'pelontarr', 'kenaikan', 'batas', 'minimum', 'upah', 'buruh']",netral
1.88e+18,Fri Jan 24 11:46:56 +0000 2025,1,大正解 https://t.co/rv5kMRkztK,1.88e+18,,,ja,,0,0,0,https://x.com/pn_pn_ppn/status/1882756972245889277,1.86e+18,pn_pn_ppn,"['大正解', 'https', ':', '//t.co/rv5kmrkztk']",netral
1.88e+18,Fri Jan 24 11:45:42 +0000 2025,1,Efesiensi pengeluaran operasional bandara. Turunkan harga avtur. Kurangi pajak PPN yg dibebankan pada penumpang. Turunkan biaya singgah pesawat. Biaya tiket yg dibebankan pada penumpang akan turun.,1.88e+18,,,in,"West Borneo, Indonesia",0,0,0,https://x.com/IrawanRommi/status/1882756660269301836,1.35e+18,IrawanRommi,"['efesiensi', 'pengeluaran', 'operasional', 'bandara', '.', 'turunkan', 'harga', 'avtur', '.', 'kurangi', 'pajak', 'ppn', 'yg', 'dibebankan', 'pada', 'penumpang', '.', 'turunkan', 'biaya', 'singgah', 'pesawat', '.', 'biaya', 'tiket', 'yg', 'dibebankan', 'pada', 'penumpang', 'akan', 'turun', '.']",netral
1.88e+18,Fri Jan 24 11:01:09 +0000 2025,0,@wasshit_ seperangkat alat sekolah emang mau kenaikan kelas wkwkw,1.88e+18,,wasshit_,in,safe place,0,0,0,https://x.com/frdlh___/status/1882745449742028861,1.03e+18,frdlh___,"['@', 'wasshit_', 'seperangkat', 'alat', 'sekolah', 'emang', 'mau', 'kenaikan', 'kelas', 'wkwkw']",netral
1.88e+18,Fri Jan 24 11:00:26 +0000 2025,13,Justice for Incel OP! - We need an SC/ST-style act to protect incels like OP fr. - Also why no reservations for the Incel Samaj? If others get reservations for untouchability why not incels? 50% of the ppn (women) literally practice untouchability towards incels. ,1.88e+18,,,en,"Toronto, Punjab",0,1,0,https://x.com/TNerve11/status/1882745269676388613,1.37e+18,TNerve11,"['justice', 'for', 'incel', 'op', '!', '-', 'we', 'need', 'an', 'sc/st-style', 'act', 'to', 'protect', 'incels', 'like', 'op', 'fr', '.', '-', 'also', 'why', 'no', 'reservations', 'for', 'the', 'incel', 'samaj', '?', 'if', 'others', 'get', 'reservations', 'for', 'untouchability', 'why', 'not', 'incels', '?', '50', '%', 'of', 'the', 'ppn', '(', 'women', ')', 'literally', 'practice', 'untouchability', 'towards', 'incels', '.']",netral
1.88e+18,Fri Jan 24 11:00:18 +0000 2025,5,Finite player cuma fokus pada kenaikan gaji promosi dls yang sifatnya jangka pendek. Infinite player fokus pada kepuasan diri. Gimana caranya invest ke diri sendiri for long run bangun real relationship do the right thing even itu sulit.,1.88e+18,,vicarioreinaldo,in,Indonesia,0,1,0,https://x.com/vicarioreinaldo/status/1882745235014607231,167431751.0,vicarioreinaldo,"['finite', 'player', 'cuma', 'fokus', 'pada', 'kenaikan', 'gaji', 'promosi', 'dls', 'yang', 'sifatnya', 'jangka', 'pendek', '.', 'infinite', 'player', 'fokus', 'pada', 'kepuasan', 'diri', '.', 'gimana', 'caranya', 'invest', 'ke', 'diri', 'sendiri', 'for', 'long', 'run', 'bangun', 'real', 'relationship', 'do', 'the', 'right', 'thing', 'even', 'itu', 'sulit', '.']",netral
1.88e+18,Fri Jan 24 11:00:15 +0000 2025,5,Problem terjadi ketika kita treat karir sebagai finite game. Kita fokus mencapai tujuan tahunan kenaikan gaji promosi berikutnya dls. Padahal karir tergolong sebagai infinite game. Karir adalah perjalanan bukan destinasi dan ga ada titik akhirnya.,1.88e+18,,vicarioreinaldo,in,Indonesia,0,1,1,https://x.com/vicarioreinaldo/status/1882745223430000762,167431751.0,vicarioreinaldo,"['problem', 'terjadi', 'ketika', 'kita', 'treat', 'karir', 'sebagai', 'finite', 'game', '.', 'kita', 'fokus', 'mencapai', 'tujuan', 'tahunan', 'kenaikan', 'gaji', 'promosi', 'berikutnya', 'dls', '.', 'padahal', 'karir', 'tergolong', 'sebagai', 'infinite', 'game', '.', 'karir', 'adalah', 'perjalanan', 'bukan', 'destinasi', 'dan', 'ga', 'ada', 'titik', 'akhirnya', '.']",netral
1.88e+18,Fri Jan 24 11:00:07 +0000 2025,405,Di awal karir gue berpikir karir itu ya mengejar kenaikan gaji atau promosi Akibatnya gue gampang anxious ketika ga mendapatkannya Setelah baca buku Infinite Game gue jadi punya perspektif lain soal karir Ini 5 pelajaran tentang karir yang gue dapat dari buku ini ,1.88e+18,,,in,Indonesia,0,2,74,https://x.com/vicarioreinaldo/status/1882745188642324565,167431751.0,vicarioreinaldo,"['di', 'awal', 'karir', 'gue', 'berpikir', 'karir', 'itu', 'ya', 'mengejar', 'kenaikan', 'gaji', 'atau', 'promosi', 'akibatnya', 'gue', 'gampang', 'anxious', 'ketika', 'ga', 'mendapatkannya', 'setelah', 'baca', 'buku', 'infinite', 'game', 'gue', 'jadi', 'punya', 'perspektif', 'lain', 'soal', 'karir', 'ini', '5', 'pelajaran', 'tentang', 'karir', 'yang', 'gue', 'dapat', 'dari', 'buku', 'ini']",netral
1.88e+18,Fri Jan 24 10:59:43 +0000 2025,1,@shina_ppn 色んな曲の引用がされてて印象に残りますよね！最後のライブってもしかしてアフライのことですか？,1.88e+18,,shina_ppn,ja,たまに低浮上,0,1,0,https://x.com/kanade_yuzu_/status/1882745087131898230,1.76e+18,kanade_yuzu_,"['@', 'shina_ppn', '色んな曲の引用がされてて印象に残りますよね！最後のライブってもしかしてアフライのことですか？']",netral
1.88e+18,Fri Jan 24 10:57:41 +0000 2025,0,Sangat amat bersyukur dgn kenaikan BB ini tapi agak cemas yah pak ini pipi guah kok berasa spt ikut gedean juga waduh agak anjay ini kl larinya ke muka,1.88e+18,,,in,,0,0,0,https://x.com/cumikedua/status/1882744575305064904,1.64e+18,cumikedua,"['sangat', 'amat', 'bersyukur', 'dgn', 'kenaikan', 'bb', 'ini', 'tapi', 'agak', 'cemas', 'yah', 'pak', 'ini', 'pipi', 'guah', 'kok', 'berasa', 'spt', 'ikut', 'gedean', 'juga', 'waduh', 'agak', 'anjay', 'ini', 'kl', 'larinya', 'ke', 'muka']",netral
1.88e+18,Fri Jan 24 10:57:39 +0000 2025,3,@CfC_PPN Tbh I forget he exists most times,1.88e+18,,CfC_PPN,en,Road that leads you home,0,0,0,https://x.com/Tunnykvng/status/1882744567449153629,9.38e+17,Tunnykvng,"['@', 'cfc_ppn', 'tbh', 'i', 'forget', 'he', 'exists', 'most', 'times']",netral
1.88e+18,Fri Jan 24 10:56:18 +0000 2025,47,ได้ให้จดหมายพี่จินยองแล้ววว แสนดีที่สุด @JINYOUNG #Jinyoung #got7 https://t.co/GRGJzPnDfT,1.88e+18,https://pbs.twimg.com/ext_tw_video_thumb/1882744165899157504/pu/img/Xpk-oDOQmNtSHc4E.jpg,,th,,1,0,35,https://x.com/ppn0922/status/1882744226884321668,9.37e+17,ppn0922,"['ได้ให้จดหมายพี่จินยองแล้ววว', 'แสนดีที่สุด', '@', 'jinyoung', '#', 'jinyoung', '#', 'got7', 'https', ':', '//t.co/grgjzpndft']",netral
1.88e+18,Fri Jan 24 10:55:39 +0000 2025,1,@Tunnykvng Is Havertz a green plant to you? Ogbeni add him too. He is more snakey than Courtois,1.88e+18,,Tunnykvng,en,,0,1,0,https://x.com/CfC_PPN/status/1882744064774472015,1.13e+18,CfC_PPN,"['@', 'tunnykvng', 'is', 'havertz', 'a', 'green', 'plant', 'to', 'you', '?', 'ogbeni', 'add', 'him', 'too', '.', 'he', 'is', 'more', 'snakey', 'than', 'courtois']",netral
1.88e+18,Fri Jan 24 10:55:18 +0000 2025,0,Lapeeeer,1.88e+18,,,en,,0,0,0,https://x.com/ppn12prsn/status/1882743977222488425,1.86e+18,ppn12prsn,['lapeeeer'],netral
1.88e+18,Fri Jan 24 10:55:11 +0000 2025,1,@kanade_yuzu_ 昨日見てからあの曲がまた頭の中残ってます 最後のライブも凄い良かったですよね〜(≧∀≦),1.88e+18,,kanade_yuzu_,ja,,0,1,0,https://x.com/shina_ppn/status/1882743947862397207,1.81e+18,shina_ppn,"['@', 'kanade_yuzu_', '昨日見てからあの曲がまた頭の中残ってます', '最後のライブも凄い良かったですよね〜', '(', '≧∀≦', ')']",netral
1.88e+18,Fri Jan 24 10:53:35 +0000 2025,0,@kring_pajak min tanya kalo harga jual/dpp/ppn di coretax nol tapi status approved ada no faktur pajak dan di pdf ada nilainya harus buat ulang apa engga? Thx https://t.co/QoCZwlPTVV,1.88e+18,https://pbs.twimg.com/media/GiDZRbraEAAQV7r.jpg,kring_pajak,in,🇲🇨,0,0,0,https://x.com/malindahottest/status/1882743545142067644,169818157.0,malindahottest,"['@', 'kring_pajak', 'min', 'tanya', 'kalo', 'harga', 'jual/dpp/ppn', 'di', 'coretax', 'nol', 'tapi', 'status', 'approved', 'ada', 'no', 'faktur', 'pajak', 'dan', 'di', 'pdf', 'ada', 'nilainya', 'harus', 'buat', 'ulang', 'apa', 'engga', '?', 'thx', 'https', ':', '//t.co/qoczwlptvv']",netral
1.88e+18,Fri Jan 24 10:53:32 +0000 2025,0,@kring_pajak Min mau tanya kalo mau pemusatan PPN dari Pusat ke Cabanhlh bagaimana caranya? Karna Pusat sudaj tidak ada kegiatan sementara di Cabang maish Aktif. Saya sudah baca dari bbrp artikel katanya bisa melalui coretax. Apakah ada tutorial nya terima kasih.,1.88e+18,,kring_pajak,in,,0,0,0,https://x.com/fanzhiar/status/1882743534085869873,1.6e+18,fanzhiar,"['@', 'kring_pajak', 'min', 'mau', 'tanya', 'kalo', 'mau', 'pemusatan', 'ppn', 'dari', 'pusat', 'ke', 'cabanhlh', 'bagaimana', 'caranya', '?', 'karna', 'pusat', 'sudaj', 'tidak', 'ada', 'kegiatan', 'sementara', 'di', 'cabang', 'maish', 'aktif', '.', 'saya', 'sudah', 'baca', 'dari', 'bbrp', 'artikel', 'katanya', 'bisa', 'melalui', 'coretax', '.', 'apakah', 'ada', 'tutorial', 'nya', 'terima', 'kasih', '.']",netral
1.88e+18,Fri Jan 24 10:53:14 +0000 2025,0,@baison72991137 色々とありがとうございました！成果出てるの凄いです 或帝滅斗も見てる感じすぐ取れると思うので頑張ってください！٩( 'ω' )و,1.88e+18,,baison72991137,ja,,0,0,0,https://x.com/shina_ppn/status/1882743457242067299,1.81e+18,shina_ppn,"['@', 'baison72991137', '色々とありがとうございました！成果出てるの凄いです', '或帝滅斗も見てる感じすぐ取れると思うので頑張ってください！٩', '(', ""'"", 'ω', ""'"", ')', 'و']",netral
1.88e+18,Fri Jan 24 10:50:28 +0000 2025,1,@shina_ppn 分かります！,1.88e+18,,shina_ppn,ja,たまに低浮上,0,1,0,https://x.com/kanade_yuzu_/status/1882742760450691161,1.76e+18,kanade_yuzu_,"['@', 'shina_ppn', '分かります！']",netral
1.88e+18,Fri Jan 24 10:32:01 +0000 2025,0,@PPNNurolPortfoy Bugün de (cuma) sıralamada yok geçen yılın şampiyonu PPN diğerlerinde ciddi bir atak varken. Son bir ayda da ciddi düşüş var. Bu farklar uzun vadeli devlet tahvil/borçlanma araçları içeriği sebebiyle mi oluştu bilmiyorum ama aksiyon imkânı vardır diye düşünüyorum. https://t.co/x6N7xq2d33,1.88e+18,https://pbs.twimg.com/media/GiDUV39WAAArxMl.jpg,PPNNurolPortfoy,tr,,0,0,0,https://x.com/Goktug1994/status/1882738119411437856,1.25e+18,Goktug1994,"['@', 'ppnnurolportfoy', 'bugün', 'de', '(', 'cuma', ')', 'sıralamada', 'yok', 'geçen', 'yılın', 'şampiyonu', 'ppn', 'diğerlerinde', 'ciddi', 'bir', 'atak', 'varken', '.', 'son', 'bir', 'ayda', 'da', 'ciddi', 'düşüş', 'var', '.', 'bu', 'farklar', 'uzun', 'vadeli', 'devlet', 'tahvil/borçlanma', 'araçları', 'içeriği', 'sebebiyle', 'mi', 'oluştu', 'bilmiyorum', 'ama', 'aksiyon', 'imkânı', 'vardır', 'diye', 'düşünüyorum', '.', 'https', ':', '//t.co/x6n7xq2d33']",netral
1.88e+18,Fri Jan 24 10:28:27 +0000 2025,0,Jelang Imlek Harga Bahan Pokok di Karimun Stabil Meski Ada Kenaikan Beberapa Komoditas https://t.co/YuYqqgMdmO,1.88e+18,,,in,"Batam, Indonesia",0,0,0,https://x.com/batamtoday/status/1882737218839773303,224204467.0,batamtoday,"['jelang', 'imlek', 'harga', 'bahan', 'pokok', 'di', 'karimun', 'stabil', 'meski', 'ada', 'kenaikan', 'beberapa', 'komoditas', 'https', ':', '//t.co/yuyqqgmdmo']",netral
1.88e+18,Fri Jan 24 10:26:12 +0000 2025,1,Siapa yang panik tagihan air akan naik? Kalem Bro Sis dukung PSI ya kami lagi berjuang tolak kenaikan tarif air bersih Jika aduan terkait hal ini atau masalah Jakarta lainnya LAPOR PSI! WhatsApp ke: 0812 1000 7765 #PSI #PSIJakarta #PAMJaya #TarifAirBersih https://t.co/EDwTKyB9Sd,1.88e+18,https://pbs.twimg.com/amplify_video_thumb/1882736414171054080/img/toTrFjaNr-HD_MOE.jpg,,in,,0,0,1,https://x.com/PSI_Jakarta/status/1882736653468627081,4329003615.0,PSI_Jakarta,"['siapa', 'yang', 'panik', 'tagihan', 'air', 'akan', 'naik', '?', 'kalem', 'bro', 'sis', 'dukung', 'psi', 'ya', 'kami', 'lagi', 'berjuang', 'tolak', 'kenaikan', 'tarif', 'air', 'bersih', 'jika', 'aduan', 'terkait', 'hal', 'ini', 'atau', 'masalah', 'jakarta', 'lainnya', 'lapor', 'psi', '!', 'whatsapp', 'ke', ':', '0812', '1000', '7765', '#', 'psi', '#', 'psijakarta', '#', 'pamjaya', '#', 'tarifairbersih', 'https', ':', '//t.co/edwtkyb9sd']",netral
1.88e+18,Fri Jan 24 10:25:47 +0000 2025,0,@GenesisatShrimp なんで,1.88e+18,,GenesisatShrimp,ja,,0,1,0,https://x.com/shina_ppn/status/1882736548183220469,1.81e+18,shina_ppn,"['@', 'genesisatshrimp', 'なんで']",netral
1.88e+18,Fri Jan 24 10:23:18 +0000 2025,0,@paon_ppn 梅田グッズ買い取って欲しいです,1.88e+18,,paon_ppn,ja,,0,0,0,https://x.com/aika_Love128/status/1882735925622628388,1.88e+18,aika_Love128,"['@', 'paon_ppn', '梅田グッズ買い取って欲しいです']",netral
1.88e+18,Fri Jan 24 10:23:10 +0000 2025,0,@paon_ppn 梅田グッズ買い取って欲しいです,1.88e+18,,paon_ppn,ja,,0,0,0,https://x.com/aika_Love128/status/1882735892529611255,1.88e+18,aika_Love128,"['@', 'paon_ppn', '梅田グッズ買い取って欲しいです']",netral
1.88e+18,Fri Jan 24 10:23:06 +0000 2025,1,@daniichhh Mungkin memang ada kenaikan karena sekarang sumber jauh lebih gampang ditemukan tapi harusnya ga sesignifikan ini menurut gua harusnya adjusted accordingly. Ga ada dasarannya sih jadi gua kurang tau. Banyak juga orang yang nulis soal ini. https://t.co/iBw9VigT3S,1.88e+18,,daniichhh,in,,0,1,0,https://x.com/kutukobra/status/1882735875236479068,1.59e+18,kutukobra,"['@', 'daniichhh', 'mungkin', 'memang', 'ada', 'kenaikan', 'karena', 'sekarang', 'sumber', 'jauh', 'lebih', 'gampang', 'ditemukan', 'tapi', 'harusnya', 'ga', 'sesignifikan', 'ini', 'menurut', 'gua', 'harusnya', 'adjusted', 'accordingly', '.', 'ga', 'ada', 'dasarannya', 'sih', 'jadi', 'gua', 'kurang', 'tau', '.', 'banyak', 'juga', 'orang', 'yang', 'nulis', 'soal', 'ini', '.', 'https', ':', '//t.co/ibw9vigt3s']",netral
